"","epi_ctry","epi_subj","question","response","question_text"
"268","Ghana",40605,"epi_2_02",1,"2. Some people say that the divine or supernatural sends them dreams. Has that happened to you?"
"269","Ghana",40603,"epi_2_02",1,"2. Some people say that the divine or supernatural sends them dreams. Has that happened to you?"
"270","Ghana",40606,"epi_2_02",1,"2. Some people say that the divine or supernatural sends them dreams. Has that happened to you?"
"271","Ghana",40616,"epi_2_02",0,"2. Some people say that the divine or supernatural sends them dreams. Has that happened to you?"
"272","Ghana",40617,"epi_2_02",1,"2. Some people say that the divine or supernatural sends them dreams. Has that happened to you?"
"273","Ghana",40654,"epi_2_02",1,"2. Some people say that the divine or supernatural sends them dreams. Has that happened to you?"
"274","Ghana",40660,"epi_2_02",1,"2. Some people say that the divine or supernatural sends them dreams. Has that happened to you?"
"275","Ghana",40668,"epi_2_02",1,"2. Some people say that the divine or supernatural sends them dreams. Has that happened to you?"
"276","Ghana",40708,"epi_2_02",1,"2. Some people say that the divine or supernatural sends them dreams. Has that happened to you?"
"277","Ghana",40717,"epi_2_02",0,"2. Some people say that the divine or supernatural sends them dreams. Has that happened to you?"
"278","Ghana",40719,"epi_2_02",1,"2. Some people say that the divine or supernatural sends them dreams. Has that happened to you?"
"279","Ghana",40721,"epi_2_02",1,"2. Some people say that the divine or supernatural sends them dreams. Has that happened to you?"
"280","Ghana",40723,"epi_2_02",1,"2. Some people say that the divine or supernatural sends them dreams. Has that happened to you?"
"281","Ghana",40725,"epi_2_02",0,"2. Some people say that the divine or supernatural sends them dreams. Has that happened to you?"
"282","Ghana",40727,"epi_2_02",0,"2. Some people say that the divine or supernatural sends them dreams. Has that happened to you?"
"283","Ghana",40729,"epi_2_02",1,"2. Some people say that the divine or supernatural sends them dreams. Has that happened to you?"
"284","Ghana",40731,"epi_2_02",1,"2. Some people say that the divine or supernatural sends them dreams. Has that happened to you?"
"285","Ghana",40733,"epi_2_02",1,"2. Some people say that the divine or supernatural sends them dreams. Has that happened to you?"
"286","Ghana",40735,"epi_2_02",0,"2. Some people say that the divine or supernatural sends them dreams. Has that happened to you?"
"287","Ghana",40780,"epi_2_02",1,"2. Some people say that the divine or supernatural sends them dreams. Has that happened to you?"
"288","Ghana",40782,"epi_2_02",0,"2. Some people say that the divine or supernatural sends them dreams. Has that happened to you?"
"289","Ghana",40784,"epi_2_02",1,"2. Some people say that the divine or supernatural sends them dreams. Has that happened to you?"
"290","Ghana",40786,"epi_2_02",0,"2. Some people say that the divine or supernatural sends them dreams. Has that happened to you?"
"291","Ghana",40788,"epi_2_02",0,"2. Some people say that the divine or supernatural sends them dreams. Has that happened to you?"
"292","Ghana",40790,"epi_2_02",1,"2. Some people say that the divine or supernatural sends them dreams. Has that happened to you?"
"293","Ghana",40792,"epi_2_02",1,"2. Some people say that the divine or supernatural sends them dreams. Has that happened to you?"
"294","Ghana",40794,"epi_2_02",1,"2. Some people say that the divine or supernatural sends them dreams. Has that happened to you?"
"295","Ghana",40737,"epi_2_02",1,"2. Some people say that the divine or supernatural sends them dreams. Has that happened to you?"
"296","Ghana",40739,"epi_2_02",0,"2. Some people say that the divine or supernatural sends them dreams. Has that happened to you?"
"297","Ghana",40741,"epi_2_02",1,"2. Some people say that the divine or supernatural sends them dreams. Has that happened to you?"
"298","Ghana",40743,"epi_2_02",0,"2. Some people say that the divine or supernatural sends them dreams. Has that happened to you?"
"299","Ghana",40745,"epi_2_02",1,"2. Some people say that the divine or supernatural sends them dreams. Has that happened to you?"
"300","Ghana",40747,"epi_2_02",1,"2. Some people say that the divine or supernatural sends them dreams. Has that happened to you?"
"301","Ghana",40751,"epi_2_02",1,"2. Some people say that the divine or supernatural sends them dreams. Has that happened to you?"
"302","Ghana",40753,"epi_2_02",1,"2. Some people say that the divine or supernatural sends them dreams. Has that happened to you?"
"303","Ghana",40755,"epi_2_02",0,"2. Some people say that the divine or supernatural sends them dreams. Has that happened to you?"
"304","Ghana",40796,"epi_2_02",1,"2. Some people say that the divine or supernatural sends them dreams. Has that happened to you?"
"305","Ghana",40757,"epi_2_02",1,"2. Some people say that the divine or supernatural sends them dreams. Has that happened to you?"
"306","Ghana",40759,"epi_2_02",1,"2. Some people say that the divine or supernatural sends them dreams. Has that happened to you?"
"307","Ghana",40798,"epi_2_02",0,"2. Some people say that the divine or supernatural sends them dreams. Has that happened to you?"
"308","Ghana",40761,"epi_2_02",1,"2. Some people say that the divine or supernatural sends them dreams. Has that happened to you?"
"309","Ghana",40763,"epi_2_02",1,"2. Some people say that the divine or supernatural sends them dreams. Has that happened to you?"
"310","Ghana",40765,"epi_2_02",0,"2. Some people say that the divine or supernatural sends them dreams. Has that happened to you?"
"311","Ghana",40767,"epi_2_02",1,"2. Some people say that the divine or supernatural sends them dreams. Has that happened to you?"
"312","Ghana",40769,"epi_2_02",1,"2. Some people say that the divine or supernatural sends them dreams. Has that happened to you?"
"313","Ghana",40771,"epi_2_02",1,"2. Some people say that the divine or supernatural sends them dreams. Has that happened to you?"
"314","Ghana",40773,"epi_2_02",1,"2. Some people say that the divine or supernatural sends them dreams. Has that happened to you?"
"315","Ghana",40775,"epi_2_02",1,"2. Some people say that the divine or supernatural sends them dreams. Has that happened to you?"
"316","Ghana",40777,"epi_2_02",1,"2. Some people say that the divine or supernatural sends them dreams. Has that happened to you?"
"317","Ghana",40800,"epi_2_02",1,"2. Some people say that the divine or supernatural sends them dreams. Has that happened to you?"
"318","Ghana",40779,"epi_2_02",1,"2. Some people say that the divine or supernatural sends them dreams. Has that happened to you?"
"319","Ghana",40781,"epi_2_02",0,"2. Some people say that the divine or supernatural sends them dreams. Has that happened to you?"
"320","Ghana",40783,"epi_2_02",1,"2. Some people say that the divine or supernatural sends them dreams. Has that happened to you?"
"321","Ghana",40785,"epi_2_02",1,"2. Some people say that the divine or supernatural sends them dreams. Has that happened to you?"
"322","Ghana",40787,"epi_2_02",0,"2. Some people say that the divine or supernatural sends them dreams. Has that happened to you?"
"323","Ghana",40789,"epi_2_02",0,"2. Some people say that the divine or supernatural sends them dreams. Has that happened to you?"
"324","Ghana",40791,"epi_2_02",1,"2. Some people say that the divine or supernatural sends them dreams. Has that happened to you?"
"325","Ghana",40793,"epi_2_02",0,"2. Some people say that the divine or supernatural sends them dreams. Has that happened to you?"
"326","Ghana",40802,"epi_2_02",0,"2. Some people say that the divine or supernatural sends them dreams. Has that happened to you?"
"327","Ghana",40795,"epi_2_02",1,"2. Some people say that the divine or supernatural sends them dreams. Has that happened to you?"
"328","Ghana",40797,"epi_2_02",1,"2. Some people say that the divine or supernatural sends them dreams. Has that happened to you?"
"329","Ghana",40799,"epi_2_02",1,"2. Some people say that the divine or supernatural sends them dreams. Has that happened to you?"
"330","Ghana",40801,"epi_2_02",0,"2. Some people say that the divine or supernatural sends them dreams. Has that happened to you?"
"331","Ghana",40804,"epi_2_02",0,"2. Some people say that the divine or supernatural sends them dreams. Has that happened to you?"
"332","Ghana",40803,"epi_2_02",1,"2. Some people say that the divine or supernatural sends them dreams. Has that happened to you?"
"333","Ghana",40806,"epi_2_02",1,"2. Some people say that the divine or supernatural sends them dreams. Has that happened to you?"
"334","Ghana",40805,"epi_2_02",0,"2. Some people say that the divine or supernatural sends them dreams. Has that happened to you?"
"335","Ghana",40807,"epi_2_02",1,"2. Some people say that the divine or supernatural sends them dreams. Has that happened to you?"
"336","Ghana",40808,"epi_2_02",1,"2. Some people say that the divine or supernatural sends them dreams. Has that happened to you?"
"337","Ghana",40809,"epi_2_02",1,"2. Some people say that the divine or supernatural sends them dreams. Has that happened to you?"
"338","Ghana",40810,"epi_2_02",1,"2. Some people say that the divine or supernatural sends them dreams. Has that happened to you?"
"339","Ghana",40812,"epi_2_02",1,"2. Some people say that the divine or supernatural sends them dreams. Has that happened to you?"
"340","Ghana",40814,"epi_2_02",1,"2. Some people say that the divine or supernatural sends them dreams. Has that happened to you?"
"341","Ghana",40816,"epi_2_02",1,"2. Some people say that the divine or supernatural sends them dreams. Has that happened to you?"
"342","Ghana",40811,"epi_2_02",1,"2. Some people say that the divine or supernatural sends them dreams. Has that happened to you?"
"343","Ghana",40813,"epi_2_02",1,"2. Some people say that the divine or supernatural sends them dreams. Has that happened to you?"
"344","Ghana",40815,"epi_2_02",1,"2. Some people say that the divine or supernatural sends them dreams. Has that happened to you?"
